age,age_group,income,employment_years,credit_history_len,existing_debt_ratio,loan_amount,purpose,default,period
21,Under 30,47877.43,0.0,4.4,0.013,6845.79,education,0,baseline
25,Under 30,57406.39,5.8,4.7,0.201,6414.66,auto,0,baseline
42,30-50,45733.62,10.6,12.1,0.158,3618.74,small_business,0,baseline
48,30-50,78603.44,14.2,11.4,0.38,13756.43,debt_consolidation,0,baseline
22,Under 30,34213.83,1.1,3.0,0.063,6358.3,auto,0,baseline
27,Under 30,51744.45,2.0,4.9,0.437,14000.5,auto,0,baseline
55,Over 50,59894.84,14.0,11.5,0.186,16863.01,debt_consolidation,0,baseline
57,Over 50,40941.33,10.9,12.3,0.147,15655.32,debt_consolidation,0,baseline
22,Under 30,71529.8,0.7,1.6,0.404,7972.8,home_improvement,0,baseline
45,30-50,52419.36,7.9,7.1,0.338,6360.81,debt_consolidation,0,baseline
24,Under 30,69911.16,0.0,3.4,0.169,6147.82,debt_consolidation,0,baseline
56,Over 50,53495.18,12.6,10.4,0.09,21680.55,auto,0,baseline
61,Over 50,58068.7,12.7,10.4,0.259,7288.48,debt_consolidation,0,baseline
63,Over 50,36879.96,14.0,15.3,0.253,13719.6,auto,1,baseline
50,30-50,36906.86,11.2,11.2,0.185,10313.41,home_improvement,0,baseline
51,Over 50,85048.62,14.3,10.5,0.292,6596.11,debt_consolidation,0,baseline
66,Over 50,65249.89,13.2,14.3,0.482,7140.07,auto,0,baseline
51,Over 50,30935.69,9.5,8.8,0.226,14642.73,home_improvement,0,baseline
42,30-50,53177.39,5.1,3.2,0.066,8230.74,debt_consolidation,0,baseline
57,Over 50,16844.86,10.1,5.1,0.173,6458.11,auto,0,baseline
49,30-50,37862.9,8.0,10.2,0.279,5413.03,debt_consolidation,0,baseline
62,Over 50,75543.39,13.8,11.3,0.063,9509.38,debt_consolidation,0,baseline
46,30-50,46336.46,10.5,7.9,0.093,6258.96,home_improvement,0,baseline
63,Over 50,51692.12,15.7,15.8,0.359,10904.64,home_improvement,0,baseline
23,Under 30,12614.83,0.0,3.6,0.338,28913.82,auto,1,baseline
22,Under 30,41088.6,4.2,3.8,0.548,10499.12,home_improvement,1,baseline
25,Under 30,57080.77,4.2,7.2,0.123,19971.31,home_improvement,1,baseline
48,30-50,60438.43,6.7,11.5,0.287,5667.96,auto,0,baseline
55,Over 50,75588.55,15.6,17.2,0.192,11407.08,small_business,0,baseline
31,30-50,44595.31,4.5,8.0,0.479,15181.26,debt_consolidation,0,baseline
28,Under 30,45499.42,2.0,4.2,0.503,16153.82,auto,0,baseline
63,Over 50,26917.91,15.8,13.7,0.181,15361.77,debt_consolidation,0,baseline
57,Over 50,44710.57,12.5,11.9,0.023,8170.55,debt_consolidation,0,baseline
52,Over 50,27786.1,12.5,12.9,0.136,12644.26,education,0,baseline
44,30-50,21342.56,8.6,6.4,0.414,4871.76,home_improvement,0,baseline
41,30-50,30081.61,6.0,5.3,0.217,18098.09,debt_consolidation,0,baseline
22,Under 30,96655.48,0.0,0.0,0.247,5033.77,home_improvement,0,baseline
30,30-50,43401.42,4.7,6.3,0.298,15169.91,home_improvement,0,baseline
64,Over 50,54119.23,13.9,13.3,0.289,13653.83,small_business,0,baseline
37,30-50,38906.89,7.9,7.0,0.476,13610.52,small_business,1,baseline
55,Over 50,21900.22,13.3,14.3,0.29,22760.71,debt_consolidation,0,baseline
55,Over 50,74701.16,10.9,8.6,0.234,13714.39,education,0,baseline
36,30-50,18444.3,8.3,7.3,0.237,4174.32,home_improvement,0,baseline
31,30-50,38190.55,4.1,6.9,0.044,10882.68,home_improvement,0,baseline
54,Over 50,47830.72,12.0,13.5,0.164,3150.52,debt_consolidation,0,baseline
25,Under 30,54378.29,1.0,1.2,0.234,7742.15,education,0,baseline
45,30-50,35351.24,13.5,13.2,0.179,6560.32,auto,0,baseline
64,Over 50,21437.94,12.9,10.8,0.019,11146.95,small_business,0,baseline
55,Over 50,34183.83,10.9,10.4,0.459,5369.53,education,0,baseline
58,Over 50,34998.44,9.2,9.7,0.197,5450.73,home_improvement,0,baseline
25,Under 30,34617.27,3.6,6.0,0.131,10410.78,education,0,baseline
30,30-50,75851.01,1.4,3.8,0.139,14579.66,debt_consolidation,0,baseline
34,30-50,28392.46,3.1,5.1,0.118,8113.72,education,0,baseline
35,30-50,56130.84,3.3,2.5,0.378,25887.74,debt_consolidation,1,baseline
30,30-50,52640.11,3.3,5.4,0.106,6825.12,debt_consolidation,0,baseline
68,Over 50,75523.93,12.7,13.3,0.285,11382.91,education,0,baseline
29,Under 30,46170.24,0.0,3.4,0.513,9610.64,debt_consolidation,0,baseline
55,Over 50,69983.09,13.3,11.2,0.131,6826.88,education,0,baseline
49,30-50,45365.22,3.5,6.6,0.298,15610.47,debt_consolidation,0,baseline
50,30-50,59603.92,12.7,9.5,0.567,5191.81,auto,0,baseline
31,30-50,24926.24,8.2,7.7,0.296,2870.04,auto,0,baseline
36,30-50,14954.61,4.8,5.3,0.488,7607.86,debt_consolidation,0,baseline
50,30-50,58098.56,14.0,10.7,0.203,7126.42,education,0,baseline
35,30-50,59517.9,4.8,5.3,0.301,13786.14,debt_consolidation,1,baseline
55,Over 50,60716.82,16.7,15.8,0.327,4337.8,education,1,baseline
22,Under 30,38707.18,0.0,0.0,0.168,10528.63,small_business,1,baseline
24,Under 30,95834.21,0.0,1.2,0.365,9910.26,auto,0,baseline
56,Over 50,39857.07,12.0,8.1,0.405,9522.38,small_business,0,baseline
51,Over 50,59242.56,15.6,18.6,0.049,13657.43,auto,0,baseline
23,Under 30,64060.7,2.3,4.3,0.406,8008.62,small_business,0,baseline
65,Over 50,106237.57,13.9,13.3,0.129,8317.29,education,0,baseline
21,Under 30,42503.29,1.0,3.3,0.574,10149.09,auto,0,baseline
67,Over 50,36536.36,19.0,18.4,0.546,7700.34,small_business,0,baseline
56,Over 50,24980.09,12.0,13.6,0.069,4118.99,home_improvement,0,baseline
69,Over 50,98574.23,24.7,18.6,0.045,6599.56,home_improvement,0,baseline
67,Over 50,59256.75,14.5,16.3,0.074,7118.99,education,0,baseline
36,30-50,60106.75,8.3,11.1,0.222,6116.82,auto,0,baseline
58,Over 50,199290.12,15.2,14.1,0.092,6917.1,debt_consolidation,0,baseline
31,30-50,56742.01,1.4,2.9,0.154,8864.43,debt_consolidation,1,baseline
44,30-50,27281.26,6.8,1.2,0.296,7065.87,auto,0,baseline
32,30-50,44884.3,6.9,5.0,0.151,12419.06,debt_consolidation,0,baseline
44,30-50,31613.77,8.5,9.8,0.106,12516.31,home_improvement,0,baseline
63,Over 50,41021.81,15.7,17.0,0.383,2466.63,debt_consolidation,1,baseline
42,30-50,40897.93,2.4,5.4,0.184,3957.73,debt_consolidation,0,baseline
25,Under 30,37640.62,3.4,4.5,0.311,2434.81,education,0,baseline
36,30-50,26187.12,6.1,10.7,0.208,7066.3,debt_consolidation,1,baseline
59,Over 50,100370.71,13.1,14.5,0.314,6849.96,education,0,baseline
46,30-50,56077.03,9.8,9.1,0.04,8738.45,home_improvement,0,baseline
48,30-50,44291.04,8.2,12.9,0.53,12348.13,small_business,0,baseline
42,30-50,68936.22,5.6,4.3,0.141,7931.75,auto,0,baseline
35,30-50,60595.76,4.2,2.4,0.216,5994.25,home_improvement,0,baseline
50,30-50,55495.7,8.8,8.2,0.228,8085.62,debt_consolidation,0,baseline
52,Over 50,66719.27,17.4,14.4,0.05,6329.99,education,0,baseline
65,Over 50,52066.17,18.1,15.8,0.348,3871.23,auto,0,baseline
51,Over 50,66277.1,7.6,9.7,0.266,13080.83,debt_consolidation,0,baseline
69,Over 50,68795.98,22.9,20.3,0.352,10019.45,small_business,0,baseline
61,Over 50,52744.96,12.7,12.1,0.493,16721.7,home_improvement,0,baseline
24,Under 30,44392.35,1.1,3.0,0.019,4365.48,debt_consolidation,0,baseline
40,30-50,97604.51,9.3,4.8,0.19,3614.17,debt_consolidation,0,baseline
39,30-50,39535.11,0.4,0.0,0.312,5074.69,education,0,baseline
21,Under 30,58459.6,0.0,1.2,0.058,9891.48,home_improvement,0,baseline
29,Under 30,59057.03,1.1,1.2,0.004,12450.0,education,0,baseline
58,Over 50,37260.87,13.6,12.4,0.473,9350.07,home_improvement,0,baseline
38,30-50,34080.48,7.1,10.5,0.61,8706.36,debt_consolidation,0,baseline
28,Under 30,41804.81,2.2,3.6,0.087,12422.54,debt_consolidation,0,baseline
35,30-50,39281.24,4.5,3.0,0.273,6440.01,education,0,baseline
34,30-50,25433.98,7.7,6.6,0.388,13742.16,debt_consolidation,1,baseline
29,Under 30,36564.28,3.7,8.4,0.274,21862.06,small_business,0,baseline
25,Under 30,55259.76,1.5,6.3,0.135,4762.96,debt_consolidation,0,baseline
58,Over 50,86653.67,13.4,13.9,0.477,7136.45,small_business,0,baseline
61,Over 50,62910.99,19.5,14.5,0.223,4044.37,debt_consolidation,0,baseline
45,30-50,15217.62,8.9,9.7,0.079,5001.08,home_improvement,0,baseline
51,Over 50,65420.22,9.0,9.9,0.136,9860.3,debt_consolidation,0,baseline
66,Over 50,38132.86,10.0,10.1,0.434,3488.37,debt_consolidation,0,baseline
62,Over 50,60107.27,10.0,8.9,0.422,5487.38,education,0,baseline
22,Under 30,48709.98,0.0,1.3,0.301,13722.81,debt_consolidation,0,baseline
67,Over 50,44949.3,15.8,13.3,0.193,9060.9,education,0,baseline
24,Under 30,46816.64,0.0,0.0,0.046,11896.5,auto,0,baseline
22,Under 30,48528.62,1.4,5.9,0.108,4243.84,auto,0,baseline
40,30-50,89767.86,4.9,7.7,0.334,8382.16,home_improvement,0,baseline
57,Over 50,48589.02,9.9,9.3,0.5,20813.57,small_business,1,baseline
24,Under 30,79896.81,2.9,5.0,0.072,5819.97,education,0,baseline
35,30-50,74828.76,9.0,10.0,0.382,6348.61,small_business,0,baseline
33,30-50,66182.44,0.9,7.4,0.073,10838.39,debt_consolidation,0,baseline
40,30-50,21939.01,7.4,9.7,0.345,5167.19,debt_consolidation,0,baseline
69,Over 50,81022.7,11.1,12.5,0.422,11598.47,education,1,baseline
37,30-50,39892.53,1.2,3.0,0.32,3299.99,auto,1,baseline
31,30-50,67648.28,1.7,2.5,0.332,2409.51,home_improvement,0,baseline
26,Under 30,31645.78,5.2,8.9,0.212,9482.65,home_improvement,0,baseline
30,30-50,28759.31,0.8,4.0,0.138,4964.6,home_improvement,0,baseline
27,Under 30,119297.41,0.0,0.3,0.026,6106.6,auto,0,baseline
49,30-50,31868.0,9.9,10.8,0.353,12560.53,home_improvement,0,baseline
41,30-50,82104.49,7.1,9.4,0.219,11071.3,home_improvement,1,baseline
45,30-50,51703.93,6.0,2.6,0.392,4386.75,debt_consolidation,0,baseline
61,Over 50,40576.57,20.0,16.1,0.519,10507.7,home_improvement,0,baseline
49,30-50,48041.81,9.0,9.9,0.639,6973.65,debt_consolidation,0,baseline
28,Under 30,27296.33,2.8,0.4,0.131,9982.07,debt_consolidation,0,baseline
39,30-50,48718.33,5.1,2.5,0.505,8021.81,auto,1,baseline
36,30-50,30114.64,6.6,6.7,0.265,3821.0,small_business,0,baseline
61,Over 50,41029.65,17.7,17.1,0.15,5672.79,debt_consolidation,0,baseline
36,30-50,74338.54,10.2,11.3,0.468,2425.87,small_business,0,baseline
27,Under 30,54961.37,0.0,5.2,0.141,8889.15,auto,1,baseline
57,Over 50,25160.32,15.9,14.9,0.284,9881.79,small_business,1,baseline
41,30-50,71909.93,8.6,8.2,0.083,5697.53,home_improvement,0,baseline
25,Under 30,48864.43,4.3,2.8,0.199,7647.59,auto,0,baseline
54,Over 50,38407.83,11.3,10.3,0.27,4978.91,home_improvement,0,baseline
31,30-50,68597.02,2.9,5.8,0.119,15187.07,small_business,0,baseline
63,Over 50,45467.68,17.5,17.5,0.199,4259.99,debt_consolidation,0,baseline
61,Over 50,29011.64,16.9,16.0,0.217,6936.02,debt_consolidation,0,baseline
39,30-50,112590.7,11.0,11.9,0.169,4233.84,education,0,baseline
48,30-50,48640.93,10.0,12.6,0.062,9112.59,debt_consolidation,0,baseline
48,30-50,47257.97,9.1,9.5,0.053,13617.35,small_business,0,baseline
53,Over 50,40851.66,3.8,7.8,0.154,2869.83,debt_consolidation,0,baseline
24,Under 30,83365.06,0.0,0.5,0.176,11237.47,debt_consolidation,0,baseline
36,30-50,38708.12,4.1,5.1,0.209,18320.48,debt_consolidation,0,baseline
29,Under 30,24459.14,0.0,1.0,0.249,8642.8,auto,0,baseline
55,Over 50,36119.75,14.3,15.1,0.062,5782.69,auto,0,baseline
24,Under 30,89058.49,0.0,0.0,0.534,7950.28,small_business,0,baseline
46,30-50,71286.3,7.2,7.2,0.243,6168.38,auto,0,baseline
56,Over 50,43706.1,10.9,7.0,0.561,21636.77,auto,0,baseline
67,Over 50,90940.87,19.7,19.0,0.176,12301.77,auto,0,baseline
35,30-50,68636.11,3.1,7.0,0.116,12711.09,home_improvement,1,baseline
21,Under 30,43479.06,1.4,4.9,0.465,23801.89,auto,1,baseline
56,Over 50,45494.22,12.8,13.9,0.502,15871.37,small_business,0,baseline
21,Under 30,56851.22,2.7,5.8,0.137,7625.89,small_business,0,baseline
24,Under 30,33713.41,3.6,6.3,0.222,8206.48,debt_consolidation,0,baseline
69,Over 50,49120.28,16.7,16.6,0.018,26367.6,home_improvement,0,baseline
63,Over 50,56321.47,9.6,11.0,0.128,5599.07,auto,0,baseline
55,Over 50,22945.23,11.2,9.7,0.243,7436.74,auto,0,baseline
61,Over 50,45017.47,13.9,12.8,0.581,4883.15,debt_consolidation,0,baseline
24,Under 30,42771.39,1.9,3.7,0.108,3264.54,small_business,0,baseline
25,Under 30,77857.12,0.0,1.3,0.055,5219.32,home_improvement,0,baseline
35,30-50,21374.98,8.3,5.5,0.178,5270.78,debt_consolidation,0,baseline
22,Under 30,41287.8,0.4,0.0,0.308,5928.04,education,0,baseline
64,Over 50,39466.62,12.3,12.3,0.098,11005.31,auto,0,baseline
23,Under 30,75510.87,0.0,3.8,0.029,8055.04,small_business,0,baseline
47,30-50,48069.54,14.9,13.9,0.363,13433.44,debt_consolidation,0,baseline
62,Over 50,110000.76,16.3,20.6,0.285,8738.4,debt_consolidation,0,baseline
57,Over 50,66038.69,15.7,12.8,0.267,8862.01,small_business,0,baseline
32,30-50,40757.68,0.7,3.5,0.281,7004.61,home_improvement,0,baseline
44,30-50,54603.13,6.0,9.4,0.247,21450.05,debt_consolidation,0,baseline
47,30-50,41800.73,7.1,9.8,0.188,6557.12,auto,0,baseline
58,Over 50,72166.28,13.5,14.1,0.134,12814.62,small_business,0,baseline
41,30-50,26916.94,6.5,9.3,0.224,4486.81,small_business,0,baseline
34,30-50,33837.9,3.1,4.6,0.272,7174.37,small_business,0,baseline
59,Over 50,60177.9,12.2,15.1,0.034,22109.99,debt_consolidation,0,baseline
64,Over 50,85100.69,12.7,14.7,0.077,11413.13,education,0,baseline
44,30-50,18198.86,7.5,6.3,0.412,4024.44,debt_consolidation,1,baseline
22,Under 30,90990.65,3.7,5.6,0.246,4837.1,home_improvement,0,baseline
45,30-50,46024.96,3.9,2.0,0.104,18053.01,debt_consolidation,0,baseline
64,Over 50,20999.55,16.1,17.9,0.529,8469.06,home_improvement,0,baseline
69,Over 50,12698.29,20.9,19.2,0.043,7061.26,debt_consolidation,0,baseline
40,30-50,24631.37,6.1,9.6,0.678,5488.91,education,0,baseline
28,Under 30,48588.05,0.9,2.5,0.015,6913.96,small_business,0,baseline
49,30-50,47588.47,12.6,8.3,0.138,16431.31,debt_consolidation,0,baseline
61,Over 50,65182.1,11.0,16.1,0.142,5710.08,debt_consolidation,0,baseline
67,Over 50,38281.83,16.0,15.1,0.229,5996.9,debt_consolidation,0,baseline
23,Under 30,29773.73,0.0,0.0,0.169,10935.47,auto,0,baseline
35,30-50,40705.2,0.0,4.3,0.034,4818.17,education,1,baseline
44,30-50,49767.86,7.6,12.1,0.346,5077.2,auto,0,baseline
25,Under 30,54385.22,0.0,1.6,0.334,8128.62,home_improvement,0,baseline
64,Over 50,34367.82,15.0,13.8,0.302,8231.16,small_business,1,baseline
26,Under 30,73544.87,5.1,6.6,0.14,5406.65,home_improvement,0,baseline
53,Over 50,37062.89,16.8,13.2,0.165,10265.96,education,0,baseline
66,Over 50,33144.34,16.0,13.4,0.334,9039.93,home_improvement,0,baseline
54,Over 50,38404.27,14.6,17.2,0.24,3020.7,auto,0,baseline
58,Over 50,79513.18,14.1,13.1,0.296,11971.09,home_improvement,0,baseline
33,30-50,46177.21,3.1,2.8,0.061,6094.93,debt_consolidation,0,baseline
61,Over 50,35863.27,8.2,7.7,0.17,12125.06,auto,0,baseline
41,30-50,74365.58,11.9,13.6,0.351,22921.83,debt_consolidation,0,baseline
24,Under 30,128571.04,0.0,0.0,0.284,7835.79,auto,0,baseline
38,30-50,53871.52,10.1,10.6,0.511,5869.76,auto,0,baseline
38,30-50,85410.91,7.6,13.0,0.082,16145.49,home_improvement,0,baseline
46,30-50,78138.26,5.8,10.7,0.402,5326.45,debt_consolidation,0,baseline
33,30-50,37326.62,5.1,7.3,0.469,20873.19,education,1,baseline
43,30-50,49611.87,14.1,15.9,0.356,6426.73,debt_consolidation,0,baseline
41,30-50,27525.14,11.6,13.9,0.245,5922.64,debt_consolidation,0,baseline
37,30-50,44702.11,4.1,5.0,0.305,26448.24,debt_consolidation,0,baseline
55,Over 50,36983.03,9.8,11.7,0.271,9715.81,debt_consolidation,0,baseline
35,30-50,40892.47,5.2,9.7,0.259,18232.9,home_improvement,0,baseline
58,Over 50,34980.54,12.5,9.4,0.369,7997.51,education,0,baseline
33,30-50,43079.67,7.8,9.4,0.335,7718.04,education,0,baseline
63,Over 50,62286.79,16.9,16.3,0.297,1876.94,home_improvement,0,baseline
38,30-50,46454.5,0.9,2.9,0.042,13438.16,debt_consolidation,1,baseline
22,Under 30,21184.65,1.7,3.4,0.135,9824.44,small_business,0,baseline
28,Under 30,35040.01,1.9,4.0,0.217,7662.54,education,0,baseline
60,Over 50,24742.32,13.8,13.6,0.117,10893.84,debt_consolidation,0,baseline
63,Over 50,54711.38,15.4,16.6,0.43,8259.71,auto,0,baseline
31,30-50,61481.57,7.1,8.6,0.267,5055.86,small_business,1,baseline
50,30-50,55019.71,13.1,12.1,0.188,9713.96,small_business,0,baseline
49,30-50,34395.05,7.6,6.4,0.515,7366.16,home_improvement,0,baseline
27,Under 30,54780.21,1.9,2.6,0.18,11737.31,auto,0,baseline
43,30-50,39673.89,6.4,7.6,0.192,7043.5,auto,0,baseline
54,Over 50,29372.04,6.5,5.8,0.295,6410.35,auto,0,baseline
68,Over 50,68450.66,16.1,16.8,0.14,6172.76,small_business,0,baseline
62,Over 50,70835.28,19.9,18.8,0.104,5208.29,home_improvement,0,baseline
25,Under 30,75132.08,0.0,4.3,0.02,6239.91,debt_consolidation,0,baseline
32,30-50,37281.15,3.8,3.7,0.294,10056.26,auto,0,baseline
42,30-50,83342.43,7.2,6.1,0.274,5570.04,small_business,0,baseline
28,Under 30,39257.12,3.3,6.9,0.285,4502.05,education,0,baseline
48,30-50,65780.29,6.6,7.5,0.207,12024.45,debt_consolidation,0,baseline
21,Under 30,38952.15,0.0,1.6,0.043,7562.21,education,0,baseline
26,Under 30,44320.74,0.0,3.4,0.351,11896.57,debt_consolidation,0,baseline
23,Under 30,16489.35,4.7,7.1,0.131,7257.98,small_business,0,baseline
35,30-50,42793.4,2.0,1.1,0.115,6088.29,auto,0,baseline
58,Over 50,51071.94,11.5,13.9,0.086,3389.33,debt_consolidation,0,baseline
29,Under 30,40760.86,9.1,8.5,0.534,4605.63,debt_consolidation,0,baseline
69,Over 50,108043.01,14.6,17.1,0.143,5237.93,debt_consolidation,0,baseline
34,30-50,29053.38,5.6,3.8,0.446,9325.17,debt_consolidation,1,baseline
23,Under 30,38039.81,3.9,5.7,0.036,7673.33,debt_consolidation,0,baseline
37,30-50,32624.13,8.6,8.5,0.439,4852.49,education,0,baseline
57,Over 50,38036.46,8.6,4.9,0.616,2017.53,debt_consolidation,0,baseline
26,Under 30,77974.4,0.0,3.3,0.261,10211.85,small_business,0,baseline
24,Under 30,95331.38,2.0,0.0,0.18,12565.28,debt_consolidation,0,baseline
62,Over 50,35762.08,20.1,17.5,0.476,13125.89,auto,0,baseline
50,30-50,35406.36,7.9,10.5,0.108,5002.04,auto,0,baseline
37,30-50,29123.25,4.1,4.2,0.11,13540.09,debt_consolidation,0,baseline
58,Over 50,88241.13,14.2,11.6,0.058,10753.72,home_improvement,0,baseline
62,Over 50,81182.26,16.2,16.6,0.231,10727.97,education,0,baseline
38,30-50,46737.78,8.0,7.9,0.194,5974.81,debt_consolidation,0,baseline
48,30-50,26153.95,6.9,6.7,0.294,7582.74,home_improvement,0,baseline
21,Under 30,27228.02,0.0,4.5,0.323,20246.94,education,0,baseline
36,30-50,52933.05,5.9,4.4,0.149,18744.86,debt_consolidation,0,baseline
50,30-50,62768.09,13.9,12.2,0.428,7909.81,debt_consolidation,0,baseline
30,30-50,19345.88,2.4,5.7,0.293,8918.18,debt_consolidation,0,baseline
69,Over 50,42421.5,16.7,12.9,0.196,2704.04,auto,0,baseline
68,Over 50,101542.54,13.4,16.2,0.186,14794.04,small_business,0,baseline
33,30-50,44450.03,9.8,9.4,0.326,11764.18,debt_consolidation,0,baseline
40,30-50,95830.58,7.1,9.4,0.101,9629.01,home_improvement,0,baseline
30,30-50,65648.55,6.4,8.9,0.528,5995.74,debt_consolidation,0,baseline
45,30-50,30093.79,8.5,8.5,0.334,8376.69,small_business,1,baseline
27,Under 30,42971.74,2.4,2.9,0.658,16862.99,small_business,0,baseline
40,30-50,46262.53,2.1,3.6,0.456,9710.63,home_improvement,1,baseline
48,30-50,31932.19,3.0,5.8,0.088,30207.15,debt_consolidation,0,baseline
50,30-50,31683.76,13.9,11.2,0.311,12157.95,auto,0,baseline
50,30-50,96572.17,10.4,7.9,0.07,5118.48,auto,0,baseline
31,30-50,31577.11,4.1,8.3,0.23,6598.51,auto,0,baseline
59,Over 50,79641.95,9.6,8.2,0.174,5682.21,debt_consolidation,0,baseline
54,Over 50,40278.86,8.8,9.8,0.116,12442.24,debt_consolidation,0,baseline
57,Over 50,48458.46,15.8,14.2,0.193,14425.83,debt_consolidation,0,baseline
43,30-50,63122.34,12.9,12.0,0.174,19113.38,education,0,baseline
64,Over 50,37445.75,13.2,15.4,0.14,6862.42,home_improvement,0,baseline
40,30-50,63294.7,8.7,8.8,0.67,10239.46,debt_consolidation,0,baseline
60,Over 50,19518.28,14.2,12.7,0.257,15370.56,small_business,0,baseline
30,30-50,59746.65,2.8,3.7,0.347,17587.03,education,0,baseline
33,30-50,16141.7,9.8,8.8,0.039,4379.71,education,0,baseline
46,30-50,44263.65,7.4,6.6,0.105,11048.61,auto,0,baseline
48,30-50,71999.13,13.2,11.5,0.336,4462.58,auto,0,baseline
57,Over 50,64863.02,13.7,16.3,0.25,5997.61,home_improvement,0,baseline
35,30-50,27329.32,4.8,7.3,0.236,4215.84,debt_consolidation,0,baseline
63,Over 50,28959.43,18.8,16.4,0.089,5940.38,auto,0,baseline
37,30-50,35957.67,6.5,9.1,0.105,3925.11,home_improvement,0,baseline
47,30-50,53305.62,8.8,5.9,0.171,4487.38,home_improvement,0,baseline
66,Over 50,19646.02,19.9,20.7,0.462,5154.95,auto,0,baseline
47,30-50,48729.96,12.8,14.9,0.204,9429.03,home_improvement,0,baseline
54,Over 50,56395.42,15.2,18.6,0.2,8241.57,auto,0,baseline
65,Over 50,43158.44,3.7,7.0,0.404,3561.7,debt_consolidation,0,baseline
68,Over 50,62093.37,17.8,17.1,0.093,31910.7,education,0,baseline
45,30-50,54212.99,9.0,11.8,0.125,6347.0,small_business,0,baseline
41,30-50,38417.01,6.9,6.3,0.108,4168.74,auto,0,baseline
30,30-50,20510.96,5.0,5.2,0.323,10843.02,home_improvement,0,baseline
47,30-50,52053.95,9.9,9.8,0.385,8084.57,debt_consolidation,0,baseline
65,Over 50,31924.09,17.4,18.7,0.156,5397.44,education,0,baseline
44,30-50,37787.96,7.2,6.1,0.229,9850.8,debt_consolidation,0,baseline
38,30-50,60815.86,10.4,8.4,0.584,5789.45,education,1,baseline
26,Under 30,92762.71,4.1,5.7,0.281,6989.43,home_improvement,0,baseline
40,30-50,48188.37,8.3,10.1,0.353,16861.9,education,0,baseline
32,30-50,62901.74,5.3,4.9,0.182,8619.42,home_improvement,0,baseline
68,Over 50,25590.7,19.9,19.3,0.065,11015.51,auto,0,baseline
46,30-50,54747.42,11.8,14.2,0.241,6241.25,debt_consolidation,0,baseline
27,Under 30,47716.97,1.8,5.8,0.213,8748.18,small_business,0,baseline
24,Under 30,85233.72,4.0,5.9,0.289,5511.51,auto,0,baseline
62,Over 50,38437.69,14.9,13.7,0.457,5390.85,auto,0,baseline
66,Over 50,43970.01,21.5,22.7,0.404,6593.32,debt_consolidation,0,baseline
58,Over 50,78941.83,16.2,15.0,0.143,5725.85,auto,0,baseline
27,Under 30,47032.06,0.2,4.1,0.024,13616.25,home_improvement,0,baseline
25,Under 30,29763.0,8.4,12.6,0.098,10824.51,home_improvement,0,baseline
30,30-50,154544.13,0.0,3.7,0.074,2575.63,home_improvement,0,baseline
57,Over 50,30170.9,14.5,11.6,0.155,19188.98,home_improvement,0,baseline
58,Over 50,47614.14,10.9,8.2,0.142,11165.3,education,0,baseline
62,Over 50,57297.35,20.0,17.4,0.475,14361.44,debt_consolidation,0,baseline
25,Under 30,55294.45,2.2,5.1,0.344,7439.27,education,0,baseline
28,Under 30,45008.89,0.1,2.9,0.241,3839.03,debt_consolidation,0,baseline
65,Over 50,45109.94,14.6,18.1,0.437,4179.62,home_improvement,0,baseline
66,Over 50,44102.89,13.6,13.8,0.298,19027.19,auto,0,baseline
56,Over 50,29668.16,11.3,10.4,0.046,3591.63,small_business,0,baseline
26,Under 30,129003.99,0.8,0.3,0.259,3933.12,home_improvement,0,baseline
24,Under 30,44400.41,0.0,4.4,0.373,6526.23,auto,0,baseline
23,Under 30,64126.88,1.5,3.2,0.166,4054.62,education,0,baseline
54,Over 50,42167.55,12.7,9.2,0.33,10578.41,education,0,baseline
62,Over 50,41787.66,11.4,11.1,0.458,10997.23,small_business,0,baseline
51,Over 50,39936.67,5.5,4.4,0.259,9965.1,debt_consolidation,0,baseline
33,30-50,24405.64,5.1,5.3,0.471,5960.58,education,0,baseline
58,Over 50,45602.62,14.5,13.6,0.521,9361.68,small_business,0,baseline
23,Under 30,40816.7,2.9,2.5,0.344,19767.34,home_improvement,0,baseline
61,Over 50,83049.0,15.7,13.5,0.037,3956.06,auto,0,baseline
64,Over 50,28609.24,19.8,16.3,0.147,14162.36,debt_consolidation,0,baseline
56,Over 50,37808.29,15.2,12.8,0.385,12136.75,debt_consolidation,0,baseline
64,Over 50,32718.69,23.1,18.5,0.156,7687.63,debt_consolidation,0,baseline
49,30-50,93820.5,19.1,16.3,0.054,8805.97,debt_consolidation,0,baseline
43,30-50,33148.95,2.4,2.2,0.065,9685.26,auto,0,baseline
36,30-50,63135.28,0.0,3.2,0.322,4972.79,education,0,baseline
66,Over 50,75854.53,15.7,15.0,0.385,3582.64,debt_consolidation,0,baseline
55,Over 50,45901.12,13.4,15.1,0.051,12749.66,debt_consolidation,0,baseline
30,30-50,26381.94,2.9,8.1,0.149,4348.32,debt_consolidation,1,baseline
67,Over 50,26532.63,18.2,17.9,0.174,4691.11,education,0,baseline
23,Under 30,72178.24,0.0,2.9,0.261,6261.74,home_improvement,0,baseline
49,30-50,27798.37,7.7,9.7,0.076,9341.73,education,0,baseline
30,30-50,58478.36,1.5,4.2,0.437,6312.72,debt_consolidation,0,baseline
53,Over 50,51609.3,10.6,10.6,0.161,5642.1,auto,0,baseline
41,30-50,58087.72,9.5,9.6,0.266,13047.88,auto,0,baseline
