age,age_group,income,employment_years,credit_history_len,existing_debt_ratio,loan_amount,purpose,default,period
58,Over 50,62642.34,16.8,12.6,0.233,19262.9,auto,0,monitoring
69,Over 50,74431.88,20.6,17.8,0.122,14900.95,auto,0,monitoring
28,Under 30,67359.81,2.1,3.8,0.343,7327.2,debt_consolidation,0,monitoring
32,30-50,42978.24,7.3,8.6,0.379,6070.95,auto,0,monitoring
28,Under 30,105880.89,2.9,4.8,0.231,19268.64,home_improvement,0,monitoring
52,Over 50,37853.5,11.8,12.4,0.325,3883.26,auto,1,monitoring
32,30-50,63154.18,1.2,4.0,0.27,3798.24,auto,0,monitoring
39,30-50,39713.31,6.7,4.6,0.137,4220.3,small_business,0,monitoring
38,30-50,23362.34,4.0,7.7,0.346,14702.37,auto,0,monitoring
33,30-50,50953.7,3.9,1.0,0.258,8200.99,home_improvement,1,monitoring
54,Over 50,34933.82,13.1,13.3,0.216,6832.89,auto,0,monitoring
60,Over 50,53450.72,14.1,11.1,0.361,8569.48,debt_consolidation,0,monitoring
66,Over 50,79617.47,16.2,14.4,0.305,9631.84,education,0,monitoring
36,30-50,70249.56,4.1,3.0,0.309,6306.9,debt_consolidation,0,monitoring
51,Over 50,69918.92,6.6,8.3,0.258,5592.02,debt_consolidation,0,monitoring
54,Over 50,96116.23,12.8,10.0,0.275,4272.59,auto,0,monitoring
69,Over 50,33017.44,19.7,16.6,0.517,7877.39,auto,0,monitoring
31,30-50,34245.4,6.5,8.6,0.165,7922.49,debt_consolidation,0,monitoring
58,Over 50,71607.93,12.1,8.6,0.437,10720.83,debt_consolidation,0,monitoring
59,Over 50,63060.76,13.6,14.0,0.315,7316.75,home_improvement,0,monitoring
41,30-50,31302.55,4.0,4.5,0.197,8583.29,home_improvement,0,monitoring
57,Over 50,29870.17,9.5,8.6,0.27,5105.59,home_improvement,0,monitoring
22,Under 30,45426.19,3.0,2.1,0.555,4700.88,debt_consolidation,1,monitoring
37,30-50,87187.5,8.9,11.1,0.09,9605.32,debt_consolidation,0,monitoring
65,Over 50,28231.63,14.5,15.7,0.339,4079.93,education,0,monitoring
62,Over 50,31651.45,9.5,10.5,0.586,14581.91,debt_consolidation,0,monitoring
56,Over 50,32147.89,15.2,10.7,0.428,10693.72,debt_consolidation,0,monitoring
56,Over 50,18156.05,13.2,13.0,0.429,8180.76,debt_consolidation,0,monitoring
30,30-50,81877.96,6.0,5.9,0.472,4496.53,auto,0,monitoring
41,30-50,62752.58,6.6,6.0,0.308,12765.83,home_improvement,0,monitoring
30,30-50,29152.33,2.3,5.8,0.517,6864.43,debt_consolidation,1,monitoring
57,Over 50,50819.07,12.1,10.4,0.432,5870.76,small_business,0,monitoring
40,30-50,56013.94,5.9,6.7,0.357,3307.03,debt_consolidation,0,monitoring
48,30-50,43461.88,11.1,11.0,0.362,19630.32,home_improvement,0,monitoring
35,30-50,24114.48,5.8,6.3,0.242,24172.78,small_business,0,monitoring
34,30-50,83678.24,6.6,10.3,0.297,18829.83,home_improvement,0,monitoring
43,30-50,41326.37,6.2,7.1,0.268,6289.42,home_improvement,0,monitoring
61,Over 50,70356.92,10.9,13.2,0.479,8488.73,debt_consolidation,0,monitoring
58,Over 50,24506.02,15.6,10.0,0.17,12474.88,home_improvement,0,monitoring
23,Under 30,17748.45,0.0,0.0,0.428,10802.35,debt_consolidation,0,monitoring
39,30-50,66933.31,5.2,5.1,0.141,7025.25,debt_consolidation,0,monitoring
45,30-50,21055.49,10.3,12.1,0.242,12548.25,home_improvement,0,monitoring
34,30-50,46615.69,4.1,6.0,0.253,10651.37,home_improvement,0,monitoring
67,Over 50,28586.83,14.1,14.2,0.335,3623.12,debt_consolidation,0,monitoring
27,Under 30,52389.53,1.6,5.5,0.325,7467.97,debt_consolidation,0,monitoring
65,Over 50,23974.16,16.6,14.1,0.298,8514.93,home_improvement,0,monitoring
47,30-50,55352.76,4.1,8.4,0.146,7149.34,home_improvement,0,monitoring
33,30-50,122460.13,4.3,4.0,0.48,9041.14,debt_consolidation,0,monitoring
34,30-50,43047.63,5.8,9.5,0.607,6482.78,debt_consolidation,0,monitoring
37,30-50,81348.68,6.9,10.9,0.139,10020.29,auto,0,monitoring
27,Under 30,85721.3,1.2,3.2,0.223,21384.35,debt_consolidation,0,monitoring
29,Under 30,35512.34,0.0,0.0,0.426,10193.57,debt_consolidation,0,monitoring
34,30-50,59958.13,1.1,3.9,0.208,11393.88,education,0,monitoring
69,Over 50,39199.42,17.2,11.9,0.29,2223.05,debt_consolidation,0,monitoring
30,30-50,35871.89,7.6,6.0,0.137,12276.92,debt_consolidation,0,monitoring
29,Under 30,59250.04,2.6,6.7,0.34,11063.77,home_improvement,0,monitoring
54,Over 50,48429.67,14.6,14.5,0.287,9207.17,debt_consolidation,0,monitoring
21,Under 30,56843.04,0.0,1.1,0.299,10088.75,education,0,monitoring
43,30-50,36732.22,6.6,6.6,0.501,4384.43,debt_consolidation,0,monitoring
39,30-50,54011.19,3.2,5.1,0.11,8909.63,debt_consolidation,0,monitoring
32,30-50,67028.82,6.2,4.8,0.313,11330.6,home_improvement,0,monitoring
64,Over 50,46207.01,14.3,14.0,0.478,7146.41,debt_consolidation,0,monitoring
68,Over 50,57899.31,19.1,18.2,0.272,23038.99,auto,0,monitoring
40,30-50,17584.96,3.3,4.3,0.178,11070.6,education,0,monitoring
61,Over 50,52118.97,20.1,15.8,0.135,9619.85,small_business,0,monitoring
33,30-50,14317.41,2.8,0.3,0.296,17809.74,education,1,monitoring
47,30-50,31891.68,10.7,11.6,0.292,2797.49,debt_consolidation,0,monitoring
32,30-50,47098.44,2.7,4.8,0.292,23389.07,education,0,monitoring
59,Over 50,36627.75,15.7,15.6,0.341,4162.36,education,0,monitoring
25,Under 30,23445.9,2.1,4.6,0.197,6442.1,small_business,0,monitoring
62,Over 50,52654.73,12.6,12.0,0.243,7191.03,debt_consolidation,0,monitoring
33,30-50,68653.17,0.0,0.7,0.375,13488.49,small_business,0,monitoring
31,30-50,34896.6,8.3,6.4,0.098,9691.88,home_improvement,0,monitoring
55,Over 50,59113.09,8.9,7.5,0.223,15181.67,auto,0,monitoring
59,Over 50,88262.15,19.0,16.4,0.133,6449.36,home_improvement,0,monitoring
38,30-50,32430.05,8.3,6.2,0.285,8409.25,debt_consolidation,0,monitoring
49,30-50,30250.67,14.0,14.7,0.354,5315.87,auto,0,monitoring
50,30-50,96326.47,11.4,12.4,0.226,8077.88,auto,0,monitoring
25,Under 30,85055.29,0.0,4.2,0.344,14973.13,auto,0,monitoring
24,Under 30,58197.13,0.0,2.6,0.247,7861.55,education,0,monitoring
24,Under 30,20450.75,0.2,1.7,0.295,7754.76,auto,0,monitoring
25,Under 30,123615.81,0.0,2.9,0.298,12015.09,debt_consolidation,0,monitoring
57,Over 50,44526.29,11.2,11.2,0.202,3584.2,home_improvement,0,monitoring
30,30-50,59260.23,1.6,4.4,0.309,6938.55,home_improvement,0,monitoring
36,30-50,42131.97,13.0,11.6,0.316,18989.45,education,0,monitoring
69,Over 50,36812.47,20.3,16.6,0.356,6354.29,home_improvement,0,monitoring
63,Over 50,22858.35,14.6,13.6,0.222,11781.77,auto,1,monitoring
36,30-50,25517.69,2.2,1.5,0.227,8955.84,debt_consolidation,0,monitoring
54,Over 50,29549.36,10.7,11.5,0.338,18015.25,auto,0,monitoring
52,Over 50,29898.58,10.5,12.5,0.256,11455.51,education,0,monitoring
66,Over 50,23445.3,19.4,18.4,0.664,10153.17,auto,0,monitoring
51,Over 50,37989.78,9.0,8.5,0.272,5106.5,debt_consolidation,0,monitoring
47,30-50,62847.59,7.8,8.9,0.506,6881.05,debt_consolidation,1,monitoring
64,Over 50,37631.22,18.6,14.6,0.52,12134.18,small_business,0,monitoring
67,Over 50,43508.96,16.2,15.9,0.3,14037.9,auto,0,monitoring
28,Under 30,93538.61,6.0,8.4,0.153,8895.97,auto,0,monitoring
21,Under 30,14126.79,0.5,2.7,0.23,9377.6,home_improvement,0,monitoring
29,Under 30,48058.37,3.3,7.1,0.135,4077.44,debt_consolidation,0,monitoring
54,Over 50,63269.37,12.8,12.2,0.46,7938.87,home_improvement,1,monitoring
47,30-50,45656.39,12.4,8.7,0.311,7667.19,debt_consolidation,0,monitoring
38,30-50,17077.31,5.7,4.5,0.278,19096.79,home_improvement,0,monitoring
65,Over 50,30263.32,18.9,17.7,0.369,9056.03,debt_consolidation,0,monitoring
44,30-50,45273.93,6.4,7.6,0.198,8812.26,debt_consolidation,0,monitoring
53,Over 50,34015.08,11.5,11.7,0.261,11356.67,auto,0,monitoring
47,30-50,52322.29,6.4,9.2,0.681,9889.57,education,0,monitoring
61,Over 50,35575.09,17.7,16.7,0.356,6188.05,small_business,0,monitoring
52,Over 50,26192.89,8.2,7.9,0.213,7803.83,debt_consolidation,0,monitoring
34,30-50,30051.44,4.4,6.3,0.22,8167.76,home_improvement,0,monitoring
28,Under 30,24504.07,3.9,6.1,0.245,8595.73,education,0,monitoring
53,Over 50,40223.69,13.0,13.3,0.29,7449.9,education,0,monitoring
45,30-50,58851.29,9.3,9.2,0.144,12914.17,home_improvement,0,monitoring
35,30-50,36596.41,7.5,9.0,0.427,5764.63,education,0,monitoring
55,Over 50,50577.5,16.2,15.8,0.21,6319.14,education,0,monitoring
30,30-50,33814.56,0.0,3.9,0.204,28541.62,debt_consolidation,0,monitoring
29,Under 30,43769.98,4.6,7.7,0.313,5669.5,auto,0,monitoring
33,30-50,44407.52,5.2,5.5,0.139,6224.16,debt_consolidation,0,monitoring
23,Under 30,19948.22,0.0,0.3,0.327,14456.07,auto,0,monitoring
65,Over 50,66909.97,15.8,15.5,0.118,4704.03,home_improvement,0,monitoring
61,Over 50,76765.03,9.5,9.5,0.42,11020.14,home_improvement,0,monitoring
46,30-50,29733.32,4.1,2.9,0.29,2447.1,small_business,0,monitoring
36,30-50,31584.13,7.0,9.5,0.446,5727.64,debt_consolidation,0,monitoring
67,Over 50,34966.4,15.6,14.3,0.344,7083.5,education,0,monitoring
32,30-50,22398.05,4.1,6.6,0.239,45353.31,education,1,monitoring
62,Over 50,26168.45,10.2,14.2,0.119,6961.1,small_business,0,monitoring
34,30-50,33703.74,8.1,9.4,0.131,8514.18,debt_consolidation,1,monitoring
27,Under 30,20636.23,3.5,4.8,0.143,10698.69,home_improvement,1,monitoring
66,Over 50,28406.09,13.4,13.3,0.097,6977.44,small_business,0,monitoring
34,30-50,63224.92,1.8,1.1,0.101,6705.58,debt_consolidation,0,monitoring
52,Over 50,37746.28,6.4,7.1,0.395,5543.99,home_improvement,0,monitoring
50,30-50,31906.68,9.9,9.4,0.361,19669.23,auto,0,monitoring
66,Over 50,38551.08,15.1,14.3,0.235,5753.41,small_business,0,monitoring
41,30-50,88304.97,2.8,1.8,0.547,6446.45,auto,0,monitoring
60,Over 50,59183.88,11.9,11.5,0.285,27092.98,debt_consolidation,0,monitoring
28,Under 30,19708.71,6.4,7.9,0.575,7952.79,home_improvement,0,monitoring
63,Over 50,49768.47,9.3,6.6,0.57,13989.74,debt_consolidation,0,monitoring
42,30-50,49275.9,7.5,6.9,0.321,20567.33,education,0,monitoring
25,Under 30,21298.94,0.3,2.5,0.442,5370.48,education,0,monitoring
21,Under 30,68195.47,1.6,1.7,0.231,8083.98,small_business,0,monitoring
26,Under 30,40992.09,0.0,3.1,0.66,15186.35,education,1,monitoring
42,30-50,25891.9,5.8,8.3,0.458,8607.23,home_improvement,0,monitoring
65,Over 50,40779.87,17.4,14.7,0.161,8042.54,debt_consolidation,0,monitoring
45,30-50,24214.08,13.2,10.3,0.18,9218.24,auto,0,monitoring
56,Over 50,54985.25,11.2,11.1,0.317,17002.66,education,0,monitoring
42,30-50,33498.36,3.9,3.8,0.46,5518.44,home_improvement,0,monitoring
59,Over 50,30205.14,13.5,11.4,0.18,8394.21,auto,1,monitoring
27,Under 30,29263.93,0.0,2.7,0.117,9175.47,education,0,monitoring
46,30-50,45469.63,12.2,13.1,0.43,4238.2,auto,0,monitoring
43,30-50,47734.1,9.2,15.0,0.272,6215.9,debt_consolidation,0,monitoring
34,30-50,28130.18,2.5,6.2,0.688,11554.9,small_business,0,monitoring
47,30-50,15687.91,11.0,9.3,0.221,11449.67,debt_consolidation,1,monitoring
42,30-50,30693.49,0.8,2.5,0.336,9461.02,small_business,0,monitoring
65,Over 50,35035.73,12.9,12.7,0.151,13072.09,small_business,0,monitoring
67,Over 50,45413.32,17.8,17.3,0.223,8262.32,auto,1,monitoring
52,Over 50,36719.18,9.6,11.3,0.497,9499.48,debt_consolidation,0,monitoring
62,Over 50,46791.52,13.9,12.1,0.141,12674.87,home_improvement,0,monitoring
58,Over 50,65087.22,18.4,17.8,0.586,10967.78,education,0,monitoring
38,30-50,31159.86,5.8,4.6,0.378,4920.53,home_improvement,0,monitoring
49,30-50,35284.99,11.4,14.2,0.48,4920.22,education,0,monitoring
45,30-50,34157.77,4.5,8.2,0.535,8595.48,education,0,monitoring
28,Under 30,32580.92,2.7,4.1,0.292,5562.94,auto,1,monitoring
51,Over 50,49255.2,15.0,14.9,0.12,12902.47,auto,0,monitoring
51,Over 50,48925.6,9.9,11.3,0.239,11921.09,auto,0,monitoring
46,30-50,84735.13,9.0,11.3,0.444,6009.31,debt_consolidation,0,monitoring
25,Under 30,53291.85,0.7,6.7,0.213,15034.05,debt_consolidation,0,monitoring
39,30-50,39922.59,4.2,4.5,0.327,5248.66,debt_consolidation,1,monitoring
37,30-50,22894.14,5.8,5.9,0.734,13215.5,debt_consolidation,1,monitoring
48,30-50,69529.18,13.9,15.4,0.378,8549.09,small_business,0,monitoring
54,Over 50,36252.0,10.2,6.7,0.433,6903.78,home_improvement,0,monitoring
49,30-50,43246.63,11.7,12.0,0.215,14392.55,debt_consolidation,0,monitoring
57,Over 50,133201.14,14.0,11.2,0.42,8554.89,debt_consolidation,0,monitoring
41,30-50,36340.91,11.6,14.6,0.197,7942.22,debt_consolidation,0,monitoring
24,Under 30,55869.64,0.0,2.0,0.2,17148.61,education,0,monitoring
26,Under 30,37921.44,0.0,0.0,0.159,4435.17,home_improvement,0,monitoring
48,30-50,67425.94,14.3,10.6,0.17,9299.72,debt_consolidation,0,monitoring
53,Over 50,57135.93,13.3,9.9,0.342,13514.73,debt_consolidation,0,monitoring
44,30-50,69061.65,8.2,6.6,0.265,18543.62,debt_consolidation,0,monitoring
62,Over 50,25725.42,14.5,13.6,0.63,6727.11,debt_consolidation,0,monitoring
31,30-50,53679.21,5.3,6.6,0.311,9342.36,education,1,monitoring
29,Under 30,48158.77,3.3,4.4,0.466,6061.75,small_business,1,monitoring
31,30-50,53185.95,7.6,9.4,0.224,9112.96,auto,0,monitoring
51,Over 50,20823.77,10.5,8.7,0.413,2931.79,auto,0,monitoring
59,Over 50,46621.63,11.5,10.4,0.402,4385.79,debt_consolidation,0,monitoring
40,30-50,48954.85,7.6,7.4,0.369,13721.91,home_improvement,0,monitoring
52,Over 50,61577.97,12.8,11.3,0.543,7577.37,debt_consolidation,0,monitoring
45,30-50,67844.73,2.6,3.9,0.669,9621.12,auto,0,monitoring
67,Over 50,26808.51,14.1,13.6,0.644,16923.51,debt_consolidation,1,monitoring
52,Over 50,21358.97,8.6,4.7,0.288,7276.47,auto,0,monitoring
67,Over 50,97854.17,16.4,15.6,0.284,8306.71,education,0,monitoring
31,30-50,31579.14,2.8,3.8,0.431,8412.91,small_business,0,monitoring
55,Over 50,78111.98,17.5,13.4,0.38,9899.06,auto,0,monitoring
37,30-50,84124.44,5.2,8.2,0.383,9508.66,home_improvement,0,monitoring
34,30-50,63813.83,1.7,2.7,0.314,5288.95,home_improvement,0,monitoring
48,30-50,74463.04,6.4,6.5,0.254,6634.19,education,0,monitoring
62,Over 50,38314.52,14.9,12.8,0.309,3705.28,home_improvement,0,monitoring
57,Over 50,45439.83,14.2,13.5,0.193,10026.23,home_improvement,0,monitoring
58,Over 50,61900.13,15.1,14.2,0.398,8544.88,debt_consolidation,0,monitoring
34,30-50,33713.01,6.8,7.3,0.151,3009.86,home_improvement,0,monitoring
43,30-50,31074.89,7.9,10.2,0.258,4209.68,debt_consolidation,1,monitoring
42,30-50,36001.12,6.3,6.8,0.237,5808.04,auto,0,monitoring
60,Over 50,18825.58,15.9,10.8,0.537,10048.24,debt_consolidation,0,monitoring
33,30-50,57236.69,3.5,3.9,0.46,7954.39,home_improvement,0,monitoring
27,Under 30,41732.26,5.5,4.0,0.549,8720.31,debt_consolidation,0,monitoring
36,30-50,85358.73,7.8,7.8,0.207,4763.12,debt_consolidation,0,monitoring
57,Over 50,52394.15,8.6,12.6,0.194,34560.01,home_improvement,0,monitoring
38,30-50,93196.16,2.9,2.2,0.595,12017.25,home_improvement,0,monitoring
62,Over 50,67489.0,15.0,13.9,0.424,5013.91,auto,0,monitoring
43,30-50,54597.97,10.1,8.5,0.772,6084.88,home_improvement,0,monitoring
38,30-50,75955.89,6.2,6.3,0.307,6061.86,debt_consolidation,0,monitoring
23,Under 30,23669.71,0.0,2.5,0.076,7211.9,debt_consolidation,0,monitoring
56,Over 50,69254.55,14.0,14.5,0.258,10009.09,auto,0,monitoring
38,30-50,42104.99,5.3,5.8,0.309,18936.13,home_improvement,0,monitoring
60,Over 50,25825.57,11.6,11.5,0.378,17278.56,debt_consolidation,0,monitoring
59,Over 50,25369.65,14.7,15.3,0.198,6387.41,small_business,0,monitoring
68,Over 50,62537.27,17.7,15.9,0.405,4876.37,debt_consolidation,0,monitoring
36,30-50,48193.98,4.1,9.2,0.367,10018.78,home_improvement,0,monitoring
55,Over 50,35099.12,15.8,17.8,0.252,7487.76,debt_consolidation,0,monitoring
62,Over 50,16158.8,10.2,13.1,0.312,12969.24,home_improvement,0,monitoring
37,30-50,41638.66,5.4,6.8,0.393,17361.66,home_improvement,0,monitoring
36,30-50,54756.49,5.7,8.7,0.455,8161.27,small_business,0,monitoring
56,Over 50,26430.6,9.7,10.3,0.461,9099.33,education,0,monitoring
56,Over 50,33028.6,10.7,12.3,0.274,9855.89,debt_consolidation,0,monitoring
34,30-50,27748.08,6.1,11.0,0.481,10166.57,auto,0,monitoring
61,Over 50,69854.38,14.3,12.4,0.536,4060.15,debt_consolidation,0,monitoring
67,Over 50,43409.44,16.5,14.0,0.529,16485.72,debt_consolidation,0,monitoring
59,Over 50,35698.11,12.7,14.0,0.171,6630.15,education,0,monitoring
68,Over 50,25638.5,13.3,15.5,0.302,6170.87,debt_consolidation,0,monitoring
68,Over 50,98899.26,17.9,12.3,0.168,4716.75,education,0,monitoring
67,Over 50,31945.89,17.2,15.9,0.196,7059.18,debt_consolidation,0,monitoring
55,Over 50,63375.61,8.5,7.0,0.492,14203.45,small_business,0,monitoring
29,Under 30,66728.18,0.0,1.4,0.195,18012.54,debt_consolidation,1,monitoring
64,Over 50,37305.21,16.9,11.9,0.348,4745.33,debt_consolidation,0,monitoring
54,Over 50,56471.55,7.3,8.7,0.336,16608.81,debt_consolidation,0,monitoring
30,30-50,42326.74,7.6,10.5,0.34,6878.71,home_improvement,0,monitoring
66,Over 50,28424.48,18.4,19.7,0.439,8555.15,auto,0,monitoring
69,Over 50,30065.43,11.9,12.0,0.309,5438.19,debt_consolidation,1,monitoring
56,Over 50,40815.25,13.4,13.6,0.255,10223.22,small_business,0,monitoring
64,Over 50,74312.96,16.6,12.7,0.387,10653.88,home_improvement,0,monitoring
67,Over 50,36998.9,11.9,14.3,0.342,7015.81,education,0,monitoring
27,Under 30,45459.83,4.8,8.3,0.364,9257.23,debt_consolidation,0,monitoring
50,30-50,65538.12,6.9,6.4,0.209,4166.59,debt_consolidation,0,monitoring
45,30-50,69977.9,5.7,3.6,0.197,8021.39,debt_consolidation,0,monitoring
28,Under 30,24989.63,7.4,9.7,0.163,13789.5,debt_consolidation,0,monitoring
53,Over 50,144739.1,10.8,10.8,0.3,7824.16,debt_consolidation,0,monitoring
64,Over 50,67305.75,16.8,14.9,0.408,11907.79,small_business,0,monitoring
55,Over 50,37507.1,10.1,12.3,0.678,6376.94,debt_consolidation,0,monitoring
63,Over 50,52022.97,14.9,12.7,0.203,5033.67,home_improvement,0,monitoring
24,Under 30,79716.31,3.0,4.5,0.264,9745.42,small_business,0,monitoring
33,30-50,30957.22,1.1,5.1,0.18,6093.74,education,0,monitoring
48,30-50,38596.41,13.6,13.3,0.105,9533.05,debt_consolidation,0,monitoring
40,30-50,33698.64,13.0,14.2,0.173,11349.68,auto,0,monitoring
41,30-50,23062.11,6.2,8.7,0.645,14043.25,auto,0,monitoring
39,30-50,36485.13,7.2,9.9,0.325,4451.45,debt_consolidation,0,monitoring
23,Under 30,39188.3,4.6,6.6,0.25,4336.35,debt_consolidation,0,monitoring
53,Over 50,25269.67,14.3,14.3,0.393,12222.67,auto,0,monitoring
41,30-50,41565.3,5.6,6.9,0.166,6483.56,home_improvement,0,monitoring
59,Over 50,44703.78,15.5,11.9,0.445,9819.62,education,0,monitoring
59,Over 50,37021.85,8.1,13.1,0.202,8745.11,education,0,monitoring
65,Over 50,57499.76,19.0,21.1,0.226,20061.21,education,0,monitoring
61,Over 50,25730.6,11.6,8.6,0.259,6767.97,education,0,monitoring
41,30-50,54763.99,7.5,8.4,0.121,7697.26,debt_consolidation,0,monitoring
69,Over 50,9279.81,22.5,19.5,0.256,5619.23,education,0,monitoring
35,30-50,116805.34,7.2,4.3,0.304,11765.76,debt_consolidation,0,monitoring
36,30-50,43016.51,10.2,9.3,0.459,4944.12,auto,0,monitoring
64,Over 50,34102.66,12.8,7.6,0.41,5414.58,auto,0,monitoring
22,Under 30,56845.25,0.0,7.4,0.306,10764.83,home_improvement,0,monitoring
63,Over 50,39937.91,13.7,14.3,0.293,10161.57,small_business,0,monitoring
54,Over 50,38790.09,11.8,11.7,0.309,8484.67,home_improvement,0,monitoring
37,30-50,42565.55,12.7,12.6,0.154,11984.57,home_improvement,0,monitoring
50,30-50,56387.55,9.3,11.7,0.231,13829.83,auto,0,monitoring
60,Over 50,25655.36,14.4,15.3,0.279,5272.88,home_improvement,0,monitoring
28,Under 30,59702.15,6.2,7.4,0.402,8784.6,home_improvement,1,monitoring
24,Under 30,35096.74,0.0,4.2,0.258,12711.07,small_business,0,monitoring
53,Over 50,55984.0,9.8,6.1,0.154,10553.11,home_improvement,0,monitoring
23,Under 30,29242.83,0.0,0.0,0.522,7112.36,debt_consolidation,1,monitoring
48,30-50,25809.84,7.5,7.6,0.532,4263.82,debt_consolidation,0,monitoring
60,Over 50,40736.05,12.8,11.1,0.432,8049.51,auto,0,monitoring
42,30-50,26459.81,12.5,10.9,0.304,6019.75,home_improvement,0,monitoring
44,30-50,32593.38,7.3,9.4,0.25,4441.66,home_improvement,1,monitoring
36,30-50,61118.86,3.7,3.7,0.137,15935.55,home_improvement,1,monitoring
30,30-50,59273.39,0.0,2.6,0.467,4959.02,debt_consolidation,1,monitoring
51,Over 50,33123.46,10.0,11.8,0.289,5556.44,small_business,0,monitoring
39,30-50,38373.68,8.5,9.4,0.241,6035.03,home_improvement,0,monitoring
37,30-50,51525.53,7.2,8.5,0.19,7035.57,auto,0,monitoring
68,Over 50,30037.91,14.3,15.3,0.349,3639.23,debt_consolidation,0,monitoring
25,Under 30,19878.02,8.4,8.7,0.473,4773.4,debt_consolidation,0,monitoring
58,Over 50,27191.24,6.9,5.0,0.369,4896.23,debt_consolidation,0,monitoring
61,Over 50,69335.42,14.4,12.2,0.41,6983.63,small_business,0,monitoring
43,30-50,92088.88,10.1,13.0,0.266,15154.44,debt_consolidation,0,monitoring
24,Under 30,51142.61,0.0,3.6,0.17,14764.75,debt_consolidation,0,monitoring
64,Over 50,24044.54,13.6,15.4,0.312,10176.15,small_business,0,monitoring
65,Over 50,50352.4,13.4,15.0,0.468,7547.03,debt_consolidation,0,monitoring
51,Over 50,51580.62,9.2,11.7,0.203,5553.95,small_business,0,monitoring
33,30-50,52589.78,5.5,9.0,0.349,4535.53,education,0,monitoring
37,30-50,94422.33,9.8,11.7,0.095,6288.6,home_improvement,0,monitoring
57,Over 50,69770.82,17.3,16.4,0.338,14010.75,debt_consolidation,0,monitoring
46,30-50,76647.98,11.2,8.8,0.354,19594.72,education,0,monitoring
52,Over 50,31749.96,10.9,13.4,0.297,7483.39,home_improvement,0,monitoring
65,Over 50,37886.39,16.1,15.1,0.406,10592.06,education,0,monitoring
23,Under 30,44022.54,8.1,8.7,0.368,8182.42,home_improvement,0,monitoring
33,30-50,62908.59,4.0,3.1,0.429,11214.4,home_improvement,0,monitoring
40,30-50,43033.43,6.0,10.8,0.201,11024.16,debt_consolidation,0,monitoring
66,Over 50,60638.44,15.7,13.6,0.344,13254.15,debt_consolidation,0,monitoring
51,Over 50,69482.07,11.8,8.9,0.386,16276.3,debt_consolidation,0,monitoring
59,Over 50,52128.87,13.1,14.2,0.401,9174.04,education,0,monitoring
61,Over 50,100945.66,16.2,16.2,0.852,5230.64,home_improvement,0,monitoring
58,Over 50,39587.39,13.3,11.6,0.222,4397.8,home_improvement,0,monitoring
30,30-50,59669.1,0.5,4.7,0.352,13239.46,home_improvement,0,monitoring
38,30-50,30243.81,1.9,1.0,0.298,4986.32,debt_consolidation,1,monitoring
65,Over 50,44085.58,16.5,14.4,0.339,5238.91,small_business,0,monitoring
46,30-50,64184.72,7.1,5.8,0.231,6134.34,education,0,monitoring
38,30-50,90838.25,10.9,12.3,0.346,7830.29,home_improvement,1,monitoring
21,Under 30,49129.97,0.0,0.0,0.343,12063.46,debt_consolidation,0,monitoring
58,Over 50,79365.53,12.5,14.5,0.186,7929.01,education,1,monitoring
29,Under 30,98022.91,4.8,7.5,0.155,10811.72,debt_consolidation,0,monitoring
26,Under 30,43694.55,3.0,1.6,0.114,8888.44,education,0,monitoring
23,Under 30,77854.68,0.0,5.7,0.291,5748.69,debt_consolidation,0,monitoring
40,30-50,85905.98,3.1,4.2,0.166,11160.08,home_improvement,0,monitoring
50,30-50,40047.0,8.1,6.9,0.384,19256.05,home_improvement,0,monitoring
62,Over 50,61666.29,12.8,12.5,0.162,4886.67,debt_consolidation,0,monitoring
35,30-50,19163.07,3.6,6.1,0.319,12339.55,auto,1,monitoring
46,30-50,18104.2,7.7,6.8,0.487,4888.09,home_improvement,0,monitoring
36,30-50,25272.6,0.8,5.5,0.221,4449.92,home_improvement,0,monitoring
58,Over 50,49942.41,9.6,7.8,0.357,6820.35,education,0,monitoring
57,Over 50,59294.3,12.1,9.1,0.243,4422.69,debt_consolidation,0,monitoring
21,Under 30,19314.86,0.0,1.3,0.153,9405.0,education,0,monitoring
26,Under 30,39013.32,1.3,3.0,0.47,13068.27,debt_consolidation,1,monitoring
27,Under 30,40322.38,5.0,6.9,0.207,5683.17,home_improvement,0,monitoring
21,Under 30,24522.93,0.4,1.4,0.254,6132.72,home_improvement,0,monitoring
26,Under 30,37260.68,0.0,4.3,0.215,10002.85,debt_consolidation,0,monitoring
52,Over 50,68248.39,18.3,12.6,0.449,13507.87,debt_consolidation,0,monitoring
56,Over 50,43280.21,10.4,10.9,0.227,15618.67,education,0,monitoring
64,Over 50,67536.83,13.8,11.3,0.191,6040.52,home_improvement,0,monitoring
63,Over 50,62686.57,14.5,10.2,0.214,2497.08,auto,0,monitoring
56,Over 50,56113.26,9.5,12.3,0.275,7159.45,home_improvement,0,monitoring
52,Over 50,41073.35,12.0,9.6,0.182,4025.23,debt_consolidation,0,monitoring
41,30-50,50058.81,11.2,11.7,0.364,9356.93,small_business,0,monitoring
33,30-50,27153.25,2.5,1.4,0.479,13173.94,home_improvement,1,monitoring
49,30-50,76109.09,9.2,10.9,0.324,10615.66,home_improvement,0,monitoring
41,30-50,98189.12,7.2,5.1,0.108,5074.82,debt_consolidation,0,monitoring
60,Over 50,24812.6,5.9,8.8,0.333,3226.86,debt_consolidation,0,monitoring
